Measurement time,Number of CPUs cores,CPU 0 freq,CPU 1 freq,CPU 2 freq,CPU 3 freq,Free RAM,Used RAM,Total RAM,Free Swap,Used Swap,Total Swap,CPU load (1m),CPU load (5m),CPU load (15m),Number of processes,Number of bytes received,Number of bytes sent,Number of packets received,Number of packets sent
s,N/A,kHz,kHz,kHz,kHz,kB,kB,kB,kB,kB,kB,%,%,%,N/A,bytes,bytes,N/A,N/A
1570565185.6527095,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565186.6522899,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565187.6518288,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565188.6522694,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565189.652448,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565190.6520083,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565191.6551297,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565192.6532907,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565193.6520436,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565194.6526341,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565195.6519742,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565196.6526914,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565197.6527095,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565198.6523907,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.03,293.0,330.0,894.0,5.0,5.0
1570565199.6525376,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565200.6521883,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565201.6523254,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4590092.0,3551420.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565202.653014,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565203.6516771,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565204.6526663,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565205.652507,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565206.6530693,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565207.6511648,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565208.6524122,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.02,0.02,293.0,330.0,894.0,5.0,5.0
1570565209.651882,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565210.6526248,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565211.6522365,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565212.6522923,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565213.6522636,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565214.6519756,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565215.6522264,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565216.6525576,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565217.6524255,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565218.652167,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565219.652636,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565220.6525035,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565221.6522205,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565222.6530106,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565223.652325,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589840.0,3551672.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565224.652691,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565225.6532433,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565226.6526353,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565227.652975,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565228.651723,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565229.6523397,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565230.6522546,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565231.651627,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589588.0,3551924.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565232.6524417,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565233.6530862,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565234.652398,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565235.651805,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565236.6530857,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565237.6527033,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565238.6530714,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565239.6530654,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565240.6520262,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565241.6518474,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565242.6524873,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,6.0
1570565243.652892,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,4.0
1570565244.6526551,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565245.6520414,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565246.6529763,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565247.6528845,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565248.6526961,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565249.651958,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565250.6519375,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565251.6522164,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565252.6526062,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565253.6514966,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565254.6518202,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565255.6529603,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565256.6528332,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565257.6531358,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,432.0,960.0,6.0,6.0
1570565258.652456,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4589336.0,3552176.0,8141512.0,2097148.0,0.0,2097148.0,0.0,0.01,0.02,293.0,330.0,894.0,5.0,5.0
1570565269.563394,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.39,0.09,0.05,293.0,0,0,0,0
1570565270.5078473,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.39,0.09,0.05,293.0,132.0,596.0,2.0,2.0
1570565271.5075886,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.39,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565272.5080857,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.39,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565273.507782,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.39,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565274.5075471,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.36,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565275.507034,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.36,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565276.5083835,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.36,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565277.5079703,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.36,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565278.5078464,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.36,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565279.5080373,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.33,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565280.5082202,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.33,0.09,0.04,293.0,132.0,604.0,2.0,2.0
1570565281.508204,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.33,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565282.5080535,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.33,0.09,0.04,293.0,132.0,604.0,2.0,2.0
1570565283.508082,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.33,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565284.5070672,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.3,0.09,0.04,293.0,132.0,604.0,2.0,2.0
1570565285.508044,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.3,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565286.5071285,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.3,0.09,0.04,293.0,132.0,604.0,2.0,2.0
1570565287.5076625,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587832.0,3553680.0,8141512.0,2097148.0,0.0,2097148.0,0.3,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565291.4422457,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588344.0,3553168.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.09,0.04,293.0,0,0,0,0
1570565292.3884523,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.09,0.04,293.0,132.0,596.0,2.0,2.0
1570565293.388564,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565294.3877456,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.25,0.08,0.04,293.0,132.0,604.0,2.0,2.0
1570565295.388328,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.25,0.08,0.04,293.0,132.0,516.0,2.0,2.0
1570565296.388176,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4588084.0,3553428.0,8141512.0,2097148.0,0.0,2097148.0,0.25,0.08,0.04,293.0,132.0,604.0,2.0,2.0
1570565309.4862037,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.1,0.05,293.0,0,0,0,0
1570565310.430521,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.1,0.05,293.0,132.0,596.0,2.0,2.0
1570565311.42999,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.1,0.05,293.0,132.0,516.0,2.0,2.0
1570565312.431896,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.1,0.05,293.0,132.0,604.0,2.0,2.0
1570565313.4317377,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.28,0.1,0.05,293.0,132.0,516.0,2.0,2.0
1570565314.4314384,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.26,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565315.431203,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.26,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565316.4315274,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.26,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565317.4314685,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.26,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565318.431693,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.26,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565319.4309561,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587588.0,3553924.0,8141512.0,2097148.0,0.0,2097148.0,0.23,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565320.4317343,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.23,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565321.431604,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.23,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565322.4315186,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.23,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565323.431893,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.23,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565324.4311473,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.22,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565325.431702,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.22,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565326.4316578,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.22,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565327.4309053,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.22,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565328.4316576,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.22,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565329.431878,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.2,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565330.431023,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.2,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565331.4318311,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.2,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565332.4317439,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.2,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565333.4318473,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.2,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565334.4312468,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.18,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565335.4315748,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.18,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565336.4306521,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.18,0.09,0.05,293.0,132.0,604.0,2.0,2.0
1570565337.4307609,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.18,0.09,0.05,293.0,198.0,618.0,3.0,3.0
1570565338.4314835,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.18,0.09,0.05,293.0,132.0,516.0,2.0,2.0
1570565339.4317906,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.17,0.09,0.04,293.0,282.0,754.0,4.0,4.0
1570565340.4309752,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.17,0.09,0.04,293.0,66.0,134.0,1.0,1.0
1570565341.4314153,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.17,0.09,0.04,293.0,132.0,604.0,2.0,2.0
1570565342.430954,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.17,0.09,0.04,293.0,132.0,516.0,2.0,2.0
1570565343.4314084,4.0,2301868.0,2301868.0,2301868.0,2301868.0,4587336.0,3554176.0,8141512.0,2097148.0,0.0,2097148.0,0.17,0.09,0.04,293.0,132.0,604.0,2.0,2.0
